cba_name;cba_unit;cba_daily_qty;cba_month_qty_std;supermarket;name;brand;price_num;size_std;unit_family;estimated_month_cost;coverage_status;detail_url
Arroz;G;22.2;666.0;jumbo;Arroz Especial Tucapel Preparado Curry Champiñón Sobre 210 g;Tucapel;780.0;;;780.0;matched;https://www.jumbo.cl/arroz-especial-tucapel-sobre-210-g-preparado-curry-champinon/p
Arroz;G;22.2;666.0;jumbo;Arroz Basmati Miraflores 400 g;Miraflores;2540.0;;;2540.0;matched;https://www.jumbo.cl/arroz-basmati-miraflores-400g-1871480/p
Arroz;G;22.2;666.0;jumbo;Palmitos Corte Arroz 220 g drenado;Cuisine & Co;1890.0;;;1890.0;matched;https://www.jumbo.cl/palmito-corte-arroz-400g-c-and-co-nbe-mp-1932738/p
Arroz;G;22.2;666.0;jumbo;Aceite de Arroz Tucapel 500 ml;Tucapel;3290.0;;;3290.0;matched;https://www.jumbo.cl/aceite-de-arroz-tucapel-500ml-2008370/p
Arroz;G;22.2;666.0;jumbo;Vinagre de Arroz Gold Label Botella 300 cc.;Gold Label;2350.0;;;2350.0;matched;https://www.jumbo.cl/vinagre-de-arroz-gold-label-botella-300-cc/p
Arroz;G;22.2;666.0;jumbo;Sopa Gourmet Tradicional de Pollo con Arroz 70 g;Gourmet;590.0;;;590.0;matched;https://www.jumbo.cl/sopa-pollo-arroz-2024984/p
Arroz;G;22.2;666.0;jumbo;Sopa Maggi Sabor Pollo con Arroz 70 g;Maggi;660.0;;;660.0;matched;https://www.jumbo.cl/sopa-de-pollo-maggi-sobre-70-g-con-arroz/p
Arroz;G;22.2;666.0;jumbo;Sazonador Gourmet para Arroz 6 un.;Gourmet;810.0;;;810.0;matched;https://www.jumbo.cl/sazonador-gourmet-para-arroz-6-unid/p
Arroz;G;22.2;666.0;jumbo;Caldo en Polvo Maggi Arroz 32 g;Maggi;730.0;;;730.0;matched;https://www.jumbo.cl/caldo-en-polvo-maggi-arroz-32g-1959784/p
Arroz;G;22.2;666.0;jumbo;Harina de Arroz Tucapel 500 g;Tucapel;990.0;;;990.0;matched;https://www.jumbo.cl/harina-tucapel-500-g-de-arroz-2/p
Arroz;G;22.2;666.0;jumbo;Cereal Natur Arroz 300 g;Natur;2730.0;;;2730.0;matched;https://www.jumbo.cl/cereal-natur-bolsa-300-g-arroz/p
Arroz;G;22.2;666.0;jumbo;Cereal Natur Arroz 20 g;Natur;450.0;;;450.0;matched;https://www.jumbo.cl/cereal-natur-bolsa-20-g-de-arroz/p
Arroz;G;22.2;666.0;jumbo;Postre Soprole Arroz con Leche 130 g;Soprole;740.0;;;740.0;matched;https://www.jumbo.cl/arroz-con-leche-soprole-pote-130-g-2/p
Arroz;G;22.2;666.0;jumbo;Postre Soprole Arroz con Leche Sin Lactosa 130 g;Soprole;810.0;;;810.0;matched;https://www.jumbo.cl/arroz-cn-leche130g-2044090/p
Arroz;G;22.2;666.0;jumbo;Postre Soprole Arroz con Leche 130 g;Soprole;740.0;;;740.0;matched;https://www.jumbo.cl/arroz-con-leche-soprole-pote-130-g-2/p
Arroz;G;22.2;666.0;jumbo;Postre Soprole Arroz con Leche Sin Lactosa 130 g;Soprole;810.0;;;810.0;matched;https://www.jumbo.cl/arroz-cn-leche130g-2044090/p
Arroz;G;22.2;666.0;jumbo;Bebida de Arroz Tucapel Chocolate 200 ml;Tucapel;790.0;;;790.0;matched;https://www.jumbo.cl/bebida-de-arroz-chocolate-tucapel-200ml-2051601/p
Arroz;G;22.2;666.0;jumbo;Bebida Vegetal Tucapel Arroz Clásica 1 L;Tucapel;2000.0;;;2000.0;matched;https://www.jumbo.cl/bebida-arroz-tucapel-clasica-1-lt-1959581/p
Arroz;G;22.2;666.0;jumbo;Bebida Vegetal Vilay Arroz y Chocolate Fun 200 cc;Vilay;890.0;;;890.0;matched;https://www.jumbo.cl/bebida-arroz-y-chocolate-vilay-fun-200-cc/p
Arroz;G;22.2;666.0;jumbo;Bebida Vegetal OraSì Arroz 1 L;OraSì;3590.0;;;3590.0;matched;https://www.jumbo.cl/bebida-de-arroz-orasi-1-l/p
Arroz;G;22.2;666.0;jumbo;Bebida Vegetal Vilay Arroz Sabor Original 1 L;Vilay;2440.0;;;2440.0;matched;https://www.jumbo.cl/bebida-lactea-vilay-arroz-sabor-original-1-l/p
Arroz;G;22.2;666.0;jumbo;Bebida Vegetal Vilay Arroz Sabor Chocolate 1 L;Vilay;2440.0;;;2440.0;matched;https://www.jumbo.cl/bebida-lactea-vilay-arroz-chocolate-1-l/p
Arroz;G;22.2;666.0;jumbo;Ají de Gallina con Arroz Take A Break 350 g;Take a Break;3990.0;;;3990.0;matched;https://www.jumbo.cl/aji-gallina-arroz-bla-take-a-break-350gr-2009225/p
Arroz;G;22.2;666.0;jumbo;Cerdo A La Mostaza con Arroz Takeabreak 350 g;Take a Break;3990.0;;;3990.0;matched;https://www.jumbo.cl/cerdo-mostaza-arroz-ara-takeabreak-350gr-2010126/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Adulto Sabrokan Carne y Arroz 18 kg;Sabrokan;21890.0;;;21890.0;matched;https://www.jumbo.cl/alimento-perro-adulto-sabrokan-carne-y-arroz-sabrokan-18-kg-1428635/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Amity Premium Cerdo Ibérico y Arroz 3 kg;Amity;11192.0;;;11192.0;matched;https://www.jumbo.cl/alim-perro-amity-p-iber-pork-rice-3kg-2002938/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Amity Premium Pollo y Arroz 15 kg;Amity;36792.0;;;36792.0;matched;https://www.jumbo.cl/alim-perro-amity-p-chicken-and-rice-15kg-2002940/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Amity Premium Salmón y Arroz 18 kg;Amity;49990.0;;;49990.0;matched;https://www.jumbo.cl/alimento-perro-salmon-arroz-prem-15-3kg-2050014/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Amity Premium Salmón y Arroz 4 kg;Amity;15192.0;;;15192.0;matched;https://www.jumbo.cl/alimento-perro-sal-2036068/p
Arroz;G;22.2;666.0;jumbo;Alimento Perro Adulto Sabrokan Carne y Arroz 9 kg;Sabrokan;15490.0;;;15490.0;matched;https://www.jumbo.cl/alimento-perro-adulto-sabrokan-carne-y-arroz-9-kg-1588814/p
Arroz;G;22.2;666.0;jumbo;Alimento Gato Amity Premium Salmón y Arroz 1.5 kg;Amity;9592.0;;;9592.0;matched;https://www.jumbo.cl/alim-gato-amity-p-salmon-and-rice-1-5kg-2002971/p
Arroz;G;22.2;666.0;jumbo;Alimento Gatito Amity Premium Pollo y Arroz 10 kg;Amity;41592.0;;;41592.0;matched;https://www.jumbo.cl/alim-gatito-amity-p-chicken-and-rice-10kg-2002929/p
Arroz;G;22.2;666.0;jumbo;Alimento Gato Amity Premium Pollo y Arroz 10 kg;Amity;37592.0;;;37592.0;matched;https://www.jumbo.cl/alim-gato-amity-p-chicken-and-rice-10kg-2002984/p
Arroz;G;22.2;666.0;jumbo;Prieta con Arroz 500 g;Jumbo Artesanal;5990.0;;;5990.0;matched;https://www.jumbo.cl/prieta-con-arroz-500-gr-jumbo-artesanal-2005801/p
Arroz;G;22.2;666.0;jumbo;Prieta con Arroz Al Vacío 250 g;Jumbo Artesanal;3290.0;;;3290.0;matched;https://www.jumbo.cl/prieta-con-arroz-250gr-jumbo-artesanal-2007045/p
Arroz;G;22.2;666.0;unimarc;Picado Nestlé Naturnes pollo zanahoria y arroz 215 g;Nestle;2350.0;;mass;2350.0;matched;https://www.unimarc.cl/picado-nestle-215-gr-pollo-arroz-zan/p
Arroz;G;22.2;666.0;unimarc;Cereal Nestum arroz 250 g;Nestum;2990.0;;mass;2990.0;matched;https://www.unimarc.cl/probiotico-nestum-250-gr-arroz/p
Arroz;G;22.2;666.0;unimarc;Cereal Nestum avena y arroz 250 g;Nestum;2990.0;;mass;2990.0;matched;https://www.unimarc.cl/probiotico-nestum-250-gr-avena-arroz/p
Arroz;G;22.2;666.0;unimarc;Helado Trendy sabor leche asada-suspiro limeño-arroz con leche 2.5 L;Trendy;5990.0;;;5990.0;matched;https://www.unimarc.cl/helado-trend-suspiro-limeno-leche-asada/p
Arroz;G;22.2;666.0;unimarc;Cereal Natur arroz inflado bolsa 20 g;Natur;480.0;;mass;480.0;matched;https://www.unimarc.cl/arroz-inflado-natur-sobre-20-gr/p
Arroz;G;22.2;666.0;unimarc;Cereal Natur arroz inflado bolsa 300 g;Natur;2890.0;;mass;2890.0;matched;https://www.unimarc.cl/arroz-inflado-natur-bolsa-300-gr/p
Arroz;G;22.2;666.0;unimarc;Cereal inflado Nuestra Cocina arroz 300 g;Nuestra Cocina;2450.0;;mass;2450.0;matched;https://www.unimarc.cl/cereal-inflado-nuestra-cocina-300-arroz/p
Arroz;G;22.2;666.0;unimarc;Cereal Natur arroz inflado bolsa 100 g;Natur;1490.0;;mass;1490.0;matched;https://www.unimarc.cl/arroz-inflado-natur-sobre-100-gr/p
Arroz;G;22.2;666.0;unimarc;Cereal En Línea arroz inflado sin azúcar 300 g;En Linea;3950.0;;mass;3950.0;matched;https://www.unimarc.cl/cereal-en-linea-inflado-s-azu-300-arroz/p
Arroz;G;22.2;666.0;unimarc;Barrita de arroz Tucapel con maní y chocolate 6 un de 20 gr;Tucapel;3000.0;;mass;3000.0;matched;https://www.unimarc.cl/barrita-arroz-mani-cob-choc-tucapel-20gr/p
Arroz;G;22.2;666.0;unimarc;Chocolate de leche con copos de arroz Crunch 80 g;Crunch;1590.0;;mass;1590.0;matched;https://www.unimarc.cl/chocolate-c-leche-copo-arroz-crunch-80g/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos chocolate naranja 25 g;Mizos;640.0;;mass;640.0;matched;https://www.unimarc.cl/galleta-arroz-mizos-2-chocolate-naranja/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tika mini chocolate berries 22 g;Tika;680.0;;mass;680.0;matched;https://www.unimarc.cl/galleta-mini-rice-tika-22-choco-berries/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tika mini chocolate avellana 22 g;Tika;680.0;;mass;680.0;matched;https://www.unimarc.cl/galleta-mini-rice-tika-2-choco-avellana/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos yogurt y frutilla 25 g;Mizos;640.0;;mass;640.0;matched;https://www.unimarc.cl/galleta-yogurt-frutilla-mizos-25-gr/p
Arroz;G;22.2;666.0;unimarc;Galleta de arroz Tika limón frutilla 15 gr;Tika;680.0;;mass;680.0;matched;https://www.unimarc.cl/galleta-arroz-limon-frutilla-tika-15-gr/p
Arroz;G;22.2;666.0;unimarc;Galleta de arroz Tika sour cream 15 gr;Tika;680.0;;mass;680.0;matched;https://www.unimarc.cl/galleta-de-arroz-sourcream-tika-15-gr/p
Arroz;G;22.2;666.0;unimarc;Galleta de arroz Tika chocolate menta 22 gr;Tika;680.0;;mass;680.0;matched;https://www.unimarc.cl/galleta-de-arroz-choco-menta-tika-22-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos chocolate naranja 150 g;Mizos;3500.0;;mass;3500.0;matched;https://www.unimarc.cl/galletas-de-arroz-s-naranja-mizos-150-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos sabor chocolate 120 g;Mizos;3250.0;;mass;3250.0;matched;https://www.unimarc.cl/galletas-de-arroz-s-choco-mizos-120-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tucapel clásicas 150 g;Tucapel;1450.0;;mass;1450.0;matched;https://www.unimarc.cl/galletas-de-arroz-tucapel-150-g-clasica/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Nuestra Cocina clásica 110 g;Nuestra Cocina;1650.0;;mass;1650.0;matched;https://www.unimarc.cl/galleta-d-arroz-nuest-co-110g-clasica/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tucapel dulces 150 g;Tucapel;1450.0;;mass;1450.0;matched;https://www.unimarc.cl/galletas-de-arroz-tucapel-150-gr-dulce/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Nuestra Cocina endulzadas 110 g;Nuestra Cocina;1650.0;;mass;1650.0;matched;https://www.unimarc.cl/galleta-d-arroz-nuest-co-110g-endulzada/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Baby Mum Mum manzana y calabaza 50 g;Baby Mum Mum;3890.0;;mass;3890.0;matched;https://www.unimarc.cl/galleta-arroz-baby-mum-m-50gr-manzana/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos chocolate 20 g;Mizos;560.0;;mass;560.0;matched;https://www.unimarc.cl/galletas-de-arroz-chocolate-mizos-20-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas Kupiec de arroz tradicional 90 g;Kupiec;2590.0;;mass;2590.0;matched;https://www.unimarc.cl/galletas-kupiec-de-arroz-tradicional-90-g/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Baby Mum Mum orgánico original 50 g;Baby Mum Mum;3890.0;;mass;3890.0;matched;https://www.unimarc.cl/galleta-arroz-organ-baby-mum-mum-50-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Cerealitas sin gluten 160 g;Cerealita;3690.0;;mass;3690.0;matched;https://www.unimarc.cl/galletas-cerealitas-arroz-160-g/p
Arroz;G;22.2;666.0;unimarc;Galleta de arroz Brown Rice Crisps integral sésamo negro 100 g;Brown Rice Crisps;3550.0;;mass;3550.0;matched;https://www.unimarc.cl/galleta-arroz-int-brown-rice-cri-sesamo/p
Arroz;G;22.2;666.0;unimarc;Galleta de arroz Brown Rice Crisps multigrano 100 g;Brown Rice Crisps;3550.0;;mass;3550.0;matched;https://www.unimarc.cl/galleta-arroz-int-brown-rice-multigrano/p
Arroz;G;22.2;666.0;unimarc;Galletas Kupiec de arroz multigrano 90 g;Kupiec;2590.0;;mass;2590.0;matched;https://www.unimarc.cl/galletas-kupiec-de-arroz-multigrano-90-g/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos manzana 16 g;Mizos;600.0;;mass;600.0;matched;https://www.unimarc.cl/galletas-de-arroz-manzana-mizos-16-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tucapel dulces 25 g;Tucapel;520.0;;mass;520.0;matched;https://www.unimarc.cl/galletas-de-arroz-tucapel-25-gr-dulce/p
Arroz;G;22.2;666.0;unimarc;Pack galletas Mizos arroz y maíz 110 gr;Mizos;2490.0;;mass;2490.0;matched;https://www.unimarc.cl/pack-galletas-arroz-y-maiz-mizos-110-gr/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Tucapel clásicas 25 g;Tucapel;520.0;;mass;520.0;matched;https://www.unimarc.cl/galletas-de-arroz-tucapel-25-gr-clasica/p
Arroz;G;22.2;666.0;unimarc;Galletas de arroz Mizos arándano 16 g;Mizos;560.0;;mass;560.0;matched;https://www.unimarc.cl/galletas-de-arroz-arandano-mizos-16-gr/p
Arroz;G;22.2;666.0;unimarc;Alfajor de arroz Veryfood sabor limón 6 un de 28 g;Veryfood;4790.0;;mass;4790.0;matched;https://www.unimarc.cl/alfajor-arroz-limon-veryfood-6x28-gr/p
Arroz;G;22.2;666.0;unimarc;Alfajor de arroz Veryfood dulce de leche 6 un de 28 g;Veryfood;4790.0;;mass;4790.0;matched;https://www.unimarc.cl/alfajor-dulce-de-leche-veryfood-6x28-gr/p
Arroz;G;22.2;666.0;unimarc;Alfajor de arroz Tucapel cubierta chocolate 6 un de 22 gr;Tucapel;3000.0;;mass;3000.0;matched;https://www.unimarc.cl/alfajor-arroz-cob-choco-tucapel-22-gr/p
Arroz;G;22.2;666.0;unimarc;Alfajor de arroz Veryfood crema de maní 6 un de 28 g;Veryfood;4790.0;;mass;4790.0;matched;https://www.unimarc.cl/alfajor-arroz-crema-mani-veryfood-6x28gr/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina G2 largo delgado 1 Kg;Nuestra Cocina;1000.0;;mass;1000.0;matched;https://www.unimarc.cl/arroz-g2-largo-delgad-nuestra-cocina-1kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Merkat largo delgado grado 2 1 Kg;Merkat;950.0;;mass;950.0;matched;https://www.unimarc.cl/arroz-g2-largo-delgado-merkat-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Miraflores G1 largo ancho bolsa 1 Kg;Miraflores;2690.0;;mass;2690.0;matched;https://www.unimarc.cl/arroz-g1-miraflores-largo-ancho-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel gran selección G1 1 Kg;Tucapel;1890.0;;mass;1890.0;matched;https://www.unimarc.cl/arroz-g1-tucapel-gran-seleccion-largo-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel gran selección G2 1 Kg;Tucapel;2150.0;;mass;2150.0;matched;https://www.unimarc.cl/arroz-g2-largo-seleccion-tucapel-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel gran selección G2 laminado 1 Kg;Tucapel;1090.0;;mass;1090.0;matched;https://www.unimarc.cl/arroz-g2-tucapel-gran-seleccion-laminado-largo-1/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina G1 grano largo ancho bolsa 1 Kg;Nuestra Cocina;2150.0;;mass;2150.0;matched;https://www.unimarc.cl/arroz-g1-nacional-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel pregraneado 1 Kg;Tucapel;2000.0;;mass;2000.0;matched;https://www.unimarc.cl/arroz-pregraneado-g1-largo-tucapel-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina grano largo G1 bolsa 1 Kg;Nuestra Cocina;1500.0;;mass;1500.0;matched;https://www.unimarc.cl/arroz-g1-grano-largo-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel blue bonnet G2 1 Kg;Tucapel;1850.0;;mass;1850.0;matched;https://www.unimarc.cl/arroz-g2-tucapel-blue-bonnet-largo-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina G2 grano largo ancho bolsa 1 Kg;Nuestra Cocina;1790.0;;mass;1790.0;matched;https://www.unimarc.cl/arroz-g2-nacional-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Miraflores pregraneado G1 largo 1 Kg;Miraflores;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/arroz-pregraneado-miraflores-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Banquete premium G1 1 Kg;Banquete;2490.0;;mass;2490.0;matched;https://www.unimarc.cl/arroz-g1-banquete-premium-largo-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Miraflores basmati premium bolsa 400 g;Miraflores;2490.0;;mass;2490.0;matched;https://www.unimarc.cl/arroz-basmati-miraflores-400-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz Basmati G1 Nuestra Cocina 1 Kg;Nuestra Cocina;4390.0;;mass;4390.0;matched;https://www.unimarc.cl/arroz-g1-basmati-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina grado 1 integral 1 Kg;Nuestra Cocina;2490.0;;mass;2490.0;matched;https://www.unimarc.cl/arroz-g1-integral-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Nuestra Cocina pregraneado 1 Kg;Nuestra Cocina;2250.0;;mass;2250.0;matched;https://www.unimarc.cl/arroz-pregraneado-nuestra-cocina-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Tucapel blue bonnet G1 1 Kg;Tucapel;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/arroz-blue-bonnet-tucapel-g1-lam-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz basmati Tucapel 1 Kg;Tucapel;5390.0;;mass;5390.0;matched;https://www.unimarc.cl/arroz-basmati-tucapel-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz Scotti arborio risotto caja 1 Kg;Scotti;5790.0;;mass;5790.0;matched;https://www.unimarc.cl/arroz-arborio-risotto-scotti-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz paella Tucapel 1 Kg;Tucapel;3390.0;;mass;3390.0;matched;https://www.unimarc.cl/arroz-paella-caja-tucapel-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz sushi Tucapel 400 g;Tucapel;3190.0;;mass;3190.0;matched;https://www.unimarc.cl/arroz-p-sushi-tucapel-400-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado Miraflores risotto champiñón 180 g;Miraflores;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/arroz-risotto-champinon-trattoria-180-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado Miraflores curry 175 g;Miraflores;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/arroz-preparado-miraflores-curry-175-g/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado Miraflores chaufán 210 g;Miraflores;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/arroz-chaufan-miraflores-210-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado Miraflores risotto 3 quesos 180 g;Miraflores;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/arroz-preparado-miraflores-risotto-3-quesos-180-g/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado árabe Miraflores 175 g;Miraflores;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/arroz-prep-arabe-miraflores-175-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz especial para sushi Tostani 1 Kg;Tostani;4290.0;;mass;4290.0;matched;https://www.unimarc.cl/arroz-para-sushi-tostani-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz preparado Miraflores primavera 210 g;Miraflores;1190.0;;mass;1190.0;matched;https://www.unimarc.cl/arroz-preparado-primavera-miraflores-210/p
Arroz;G;22.2;666.0;unimarc;Arroz Scotti carnaroli risotto 1 Kg;Scotti;8290.0;;mass;8290.0;matched;https://www.unimarc.cl/arroz-carnaroli-riso-scotti-1-kg/p
Arroz;G;22.2;666.0;unimarc;Arroz especial para paella Tostani 1 Kg;Tostani;3790.0;;mass;3790.0;matched;https://www.unimarc.cl/arroz-para-paella-tostani-1-kg/p
Arroz;G;22.2;666.0;unimarc;Pasta de arroz Tucapel rigati 250 g;Tucapel;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/pasta-de-arroz-rigati-tucapel-250g/p
Arroz;G;22.2;666.0;unimarc;Fideos de arroz Nuestra Cocina 250 g;Nuestra Cocina;2000.0;;mass;2000.0;matched;https://www.unimarc.cl/fideos-de-arroz-nuestra-cocina-250-gr/p
Arroz;G;22.2;666.0;unimarc;Pastas de arroz Trattoría 250 g;Trattoria;2890.0;;mass;2890.0;matched;https://www.unimarc.cl/pastas-de-arroz-trattoria-250-gr/p
Arroz;G;22.2;666.0;unimarc;Pasta de arroz Tucapel spaguetti 250 g;Tucapel;2290.0;;mass;2290.0;matched;https://www.unimarc.cl/pasta-de-arroz-spaguetti-tucapel-250g/p
Arroz;G;22.2;666.0;unimarc;Caldo en polvo Gourmet para arroz 6 un de 8 g;Gourmet;860.0;;mass;860.0;matched;https://www.unimarc.cl/caldo-sazonador-p-arroz-gourmet-48-gr/p
Arroz;G;22.2;666.0;unimarc;Caldo en polvo Maggi para arroz 32 g;Maggi;730.0;;mass;730.0;matched;https://www.unimarc.cl/caldo-en-polvo-para-arroz-maggi-32-gr/p
Arroz;G;22.2;666.0;unimarc;Sazonador para arroz Nuestra Cocina 6 un de 8 g;Nuestra Cocina;690.0;;mass;690.0;matched;https://www.unimarc.cl/sazonador-p-arroz-nuestra-cocina-48-gr/p
Arroz;G;22.2;666.0;unimarc;Sopa Maggi sabor pollo con arroz sobre 70 g;Maggi;650.0;;mass;650.0;matched;https://www.unimarc.cl/sopa-pollo-arroz-maggi-70-gr/p
Arroz;G;22.2;666.0;unimarc;Sopa Nuestra Cocina pollo con arroz 70 g;Nuestra Cocina;500.0;;mass;500.0;matched;https://www.unimarc.cl/sopa-pollo-con-arroz-nuestra-cocina-70gr/p
Arroz;G;22.2;666.0;unimarc;Wok arroz salvaje y porotos rojos Iansa Agro 220 gr;Iansa Agro;3000.0;;mass;3000.0;matched;https://www.unimarc.cl/wok-arroz-salv-porot-roj-iansaagro-220g/p
Arroz;G;22.2;666.0;unimarc;Lomo saltado con arroz genial 380g;Genial;4390.0;;mass;4390.0;matched;https://www.unimarc.cl/lomo-saltado-c-arroz-genial-380-gr/p
Arroz;G;22.2;666.0;unimarc;Papel de arroz Real Thai 22 cm 100 g;Real Thai;2400.0;;mass;2400.0;matched;https://www.unimarc.cl/papel-de-arroz-22cm-real-thai-100-gr/p
Arroz;G;22.2;666.0;unimarc;Fideos de arroz pad thai Roland 396 g;Roland;3490.0;;mass;3490.0;matched;https://www.unimarc.cl/fideos-de-arroz-pad-thai-roland-396-gr/p
Arroz;G;22.2;666.0;unimarc;Harina de arroz Tucapel 500 g;Tucapel;1000.0;;mass;1000.0;matched;https://www.unimarc.cl/harina-arroz-tucapel-500-gr/p
Arroz;G;22.2;666.0;unimarc;Postre arroz con leche Soprole 130 g Postre arroz con leche Soprole sabor canela pote 130 g;Soprole;740.0;;mass;740.0;matched;https://www.unimarc.cl/arroz-c-leche-soprole-130-gr/p
Arroz;G;22.2;666.0;unimarc;Arroz con leche Soprole sin lactosa 130 g;Soprole;750.0;;mass;750.0;matched;https://www.unimarc.cl/arroz-c-leche-zero-lacto-soprole-130gr/p
Arroz;G;22.2;666.0;unimarc;Arroz con leche Dila pote 250 g;Dila;1490.0;;mass;1490.0;matched;https://www.unimarc.cl/arroz-c-leche-dila-250-gr/p
Arroz;G;22.2;666.0;unimarc;Alimento perro adulto Cachupín carne con arroz 9 Kg;Cachupin;13290.0;;mass;13290.0;matched;https://www.unimarc.cl/alim-perro-carne-arroz-cachupin-9-kg/p
Arroz;G;22.2;666.0;unimarc;Acondicionador Le Petit Olivier almendras dulces y arroz 200 ml;Le Petit Olivier;7590.0;;;7590.0;matched;https://www.unimarc.cl/aco-lpo-200-ml-cr-alm-dulc-y-arroz/p
Arroz;G;22.2;666.0;lider;Cereal Natur Arroz, 20 g;;430.0;;;430.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780222065002
Arroz;G;22.2;666.0;lider;Alfajor de Arroz Bolsa, 132 g;;600.0;;;600.0;matched;https://super.lider.cl/ip/galletas-y-snack-colacion/00780142000217
Arroz;G;22.2;666.0;lider;Barrita de Arroz Bolsa, 120 g;;540.0;;;540.0;matched;https://super.lider.cl/ip/galletas-y-snack-colacion/00780142000218
Arroz;G;22.2;666.0;lider;Helado de Leche Sabores Leche Asada, Suspiro Limeño, Arroz Con Leche Cassata, 2,5 L;;800.0;;;800.0;matched;https://super.lider.cl/ip/helados/00780155200129
Arroz;G;22.2;666.0;lider;Rollitos de Arroz Dulce, 80 g;;2690.0;;;2690.0;matched;https://super.lider.cl/ip/sin-gluten/00700358610653
Arroz;G;22.2;666.0;lider;Cereal Natur Arroz, 20 g;;430.0;;;430.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780222065002
Arroz;G;22.2;666.0;lider;Cereal Natur Arroz, 300 g;;2550.0;;;2550.0;matched;https://super.lider.cl/ip/cereales/00780222073854
Arroz;G;22.2;666.0;lider;Cereal Natur Arroz, 100 g;;1290.0;;;1290.0;matched;https://super.lider.cl/ip/cereales/00780222065003
Arroz;G;22.2;666.0;lider;Cereal Natur Arroz, 20 g;;430.0;;;430.0;matched;https://super.lider.cl/ip/barritas-y-cereales/00780222065002
