cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;match_score;detail_url
Jamón de cerdo;100 g a 500 g;unimarc;3557;Paté de jamón PF 125 g;Pf;810.0;810.0;810.0;;Kg;1 un;mass;125.0;;;6.48;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-jamon-pf-125-gr/p
Jamón de cerdo;100 g a 500 g;unimarc;49967;Maní crocante Millantú jamón ahumado doy pack 100 g;Millantu;930.0;930.0;820.0;8200.0;Kg;1 un;mass;100.0;;;9.3;;Cóctel y snacks;Frutos secos;5.0;https://www.unimarc.cl/mani-crocante-millantu-10-jamon-ahumado/p
Jamón de cerdo;100 g a 500 g;unimarc;13358;Pasta jamón Receta del Abuelo 125 g;Receta Del Abuelo;1150.0;1150.0;1150.0;;Kg;1 un;mass;125.0;;;9.2;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-jamon-receta-del-abuelo-125-gr-2/p
Jamón de cerdo;100 g a 500 g;unimarc;16000;Pasta jamón serrano Receta del Abuelo 125 g;Receta Del Abuelo;1190.0;1190.0;1190.0;;Kg;1 un;mass;125.0;;;9.52;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-jamon-serr-receta-del-abuelo-125-gr/p
Paté;100 g a 200 g;jumbo;36125;Paté Foie Perello 100 g;Perelló;1450.0;1450.0;1450.0;;;;mass;100.0;;;14.5;;;Pastas Untables;5.0;https://www.jumbo.cl/pate-foie-perello-100-g/p
Paté;100 g a 200 g;jumbo;36126;Paté Ternera Perello 100 g;Perelló;1450.0;1450.0;1450.0;;;;mass;100.0;;;14.5;;;Pastas Untables;5.0;https://www.jumbo.cl/pate-ternera-perello-100-g/p
Paté;100 g a 200 g;jumbo;26757;Paté Pavo Al Cognac 100 g;Castillo;3050.0;3050.0;3050.0;;;;mass;100.0;;;30.5;;;Pastas Untables;5.0;https://www.jumbo.cl/pate-pavo-al-cognac-castillo-100-g/p
Paté;100 g a 200 g;jumbo;26758;Paté Finas Hierbas 100 g;Castillo;3050.0;3050.0;3050.0;;;;mass;100.0;;;30.5;;;Pastas Untables;5.0;https://www.jumbo.cl/pate-finas-hierbas-castillo-100-g/p
Paté;100 g a 200 g;jumbo;102120;Paté Foie Henaff 130 g;Henaff;3740.0;3740.0;3740.0;;;;mass;130.0;;;28.76923076923077;;;Mariscos en Conserva;5.0;https://www.jumbo.cl/pate-foie-henaff-130-gr-1876543/p
Paté;100 g a 200 g;lider;dom_1;Paté Ternera Embutido Untable, 125 g;;5680.0;5680.0;70.0;;;;mass;125.0;;;45.44;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700430
Paté;100 g a 200 g;lider;dom_6;Paté Ternera Embutido Untable, 125 g;;6240.0;6240.0;780.0;;;;mass;125.0;;;49.92;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000311
Paté;100 g a 200 g;lider;dom_7;Paté de Campo Premium Embutido, 125 g;;7600.0;7600.0;140.0;;;;mass;125.0;;;60.8;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000821
Paté;100 g a 200 g;lider;dom_4;Paté Teewurst, 125 g;;8000.0;8000.0;90.0;;;;mass;125.0;;;64.0;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193001737
Paté;100 g a 200 g;lider;dom_3;Paté de Ternera, 125 g;;9200.0;9200.0;1150.0;;;;mass;125.0;;;73.6;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000931
Paté;100 g a 200 g;unimarc;89268;Paté de ternera Fundo Río Alegre 125 g;Fundo Rio Alegre;710.0;710.0;710.0;;Kg;1 un;mass;125.0;;;5.68;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-ternera-fundo-rio-alegre-125-gr-2/p
Paté;100 g a 200 g;unimarc;89269;Paté de campo Fundo Río Alegre 125 g;Fundo Rio Alegre;730.0;730.0;730.0;;Kg;1 un;mass;125.0;;;5.84;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-campo-fundo-rio-alegre-125-gr/p
Paté;100 g a 200 g;unimarc;384;Paté de ternera San Jorge 125 g;San Jorge;790.0;790.0;790.0;;Kg;1 un;mass;125.0;;;6.32;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-ternera-san-jorge-125-g/p
Paté;100 g a 200 g;unimarc;4431;Paté de ternera PF 125 g;Pf;810.0;810.0;810.0;;Kg;1 un;mass;125.0;;;6.48;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-ternera-pf-125-gr/p
Paté;100 g a 200 g;unimarc;13361;Paté Receta del Abuelo ternera 125 g;Receta Del Abuelo;1050.0;1050.0;890.0;8900.0;Kg;1 un;mass;125.0;;;8.4;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-ternera-receta-del-abuelo-125-grs/p
Agua mineral;1 litro a 3 litros;jumbo;134524;Agua Benedictino Manzana 2 L;Benedictino;1190.0;1190.0;1190.0;;;;volume;2000.0;;;0.595;;;Aguas (Mostrar todo);5.0;https://www.jumbo.cl/agua-benedictino-manzana-2l-1991087/p
Agua mineral;1 litro a 3 litros;jumbo;134508;Agua Benedictino Limón Jengibre 2 L;Benedictino;1190.0;1190.0;1190.0;;;;volume;2000.0;;;0.595;;;Aguas (Mostrar todo);5.0;https://www.jumbo.cl/agua-benedictino-limon-jengibre-2l-1991091/p
Agua mineral;1 litro a 3 litros;jumbo;118929;Agua Purificada Sin Gas 3 L;Cuisine & Co;1290.0;1290.0;1290.0;;;;volume;3000.0;;;0.43;;;Aguas Purificadas;5.0;https://www.jumbo.cl/agua-purificada-s-gas-3l-cuisine-and-co-1930469/p
Agua mineral;1 litro a 3 litros;jumbo;118932;Agua Purificada Gasificada 3 L;Cuisine & Co;1290.0;1290.0;1290.0;;;;volume;3000.0;;;0.43;;;Aguas Purificadas;5.0;https://www.jumbo.cl/agua-purificada-c-gas-3l-cuisine-and-co-1930468/p
Agua mineral;1 litro a 3 litros;jumbo;310;Agua Mineral Cachantun Sin Gas 1 L;Cachantun;1390.0;1390.0;1390.0;;;;volume;1000.0;;;1.39;;;Aguas Minerales;5.0;https://www.jumbo.cl/agua-mineral-sin-gas-cachantun-1-l-botella-individual/p
Agua mineral;1 litro a 3 litros;lider;dom_3;Agua Purificada Con Gas Botella, 3 L;;1000.0;1000.0;333.0;;;;volume;3000.0;;;0.3333333333333333;;Aguas > Mineral o Purificada;;5.0;https://super.lider.cl/ip/aguas/00780162001045
Agua mineral;1 litro a 3 litros;lider;dom_7;Agua Purificada Sin Gas Botella, 3 L;;1000.0;1000.0;333.0;;;;volume;3000.0;;;0.3333333333333333;;Aguas > Mineral o Purificada;;5.0;https://super.lider.cl/ip/aguas/00780162001046
Agua mineral;1 litro a 3 litros;lider;dom_25;Agua Mineral Sin Gas Botella, 1 L;;1290.0;1290.0;1290.0;;;;volume;1000.0;;;1.29;;Aguas > Mineral o Purificada;;5.0;https://super.lider.cl/ip/aguas/00780162000541
Agua mineral;1 litro a 3 litros;lider;dom_2;Agua Purificada Con Gas Botella, 2 L;;1650.0;1650.0;525.0;;;;volume;2000.0;;;0.825;;Aguas > Mineral o Purificada;;5.0;https://super.lider.cl/ip/aguas/00780282044180
Agua mineral;1 litro a 3 litros;lider;dom_6;Agua Purificada Sin Gas Botella, 2 L;;1650.0;1650.0;525.0;;;;volume;2000.0;;;0.825;;Aguas > Mineral o Purificada;;5.0;https://super.lider.cl/ip/aguas/00780282044178
Agua mineral;1 litro a 3 litros;unimarc;93222;Agua mineral sin gas Manantial 3L;Manantial;1150.0;1150.0;1000.0;10000.0;litro;1 un;volume;3000.0;;;0.38333333333333336;;Aguas;Agua sin gas;5.0;https://www.unimarc.cl/agua-mineral-sin-gas-manantial-pet-3lt/p
Agua mineral;1 litro a 3 litros;unimarc;93221;Agua mineral con gas Manantial 3L;Manantial;1150.0;1150.0;1000.0;10000.0;litro;1 un;volume;3000.0;;;0.38333333333333336;;Aguas;Agua con gas;5.0;https://www.unimarc.cl/agua-mineral-con-gas-manantial-pet-3lt/p
Agua mineral;1 litro a 3 litros;unimarc;80250;Agua purificada Benedictino sin gas botella 3 L;Benedictino;1450.0;1450.0;1450.0;;litro;1 un;volume;3000.0;;;0.48333333333333334;;Aguas;Agua sin gas;5.0;https://www.unimarc.cl/agua-benedictino-s-gas-3-lt/p
Agua mineral;1 litro a 3 litros;unimarc;78959;Agua Benedictino con gas botella 3 L;Benedictino;1450.0;1450.0;1450.0;;litro;1 un;volume;3000.0;;;0.48333333333333334;;Aguas;Agua con gas;5.0;https://www.unimarc.cl/agua-pet-c-gas-benedictino-3-lt/p
Agua mineral;1 litro a 3 litros;unimarc;11640;Helado San Francisco sabor agua frambuesa 1 L;San Francisco;4690.0;4690.0;4690.0;;litro;1 un;volume;1000.0;;;4.69;;Hielo, helados y postres;Helados agua y fruta;5.0;https://www.unimarc.cl/helado-agua-loncomilla-1-lt-frambuesa/p
Bebida gaseosa tradicional;1.5 L a 3 L;jumbo;16236;Bebida Sorbete Letelier Guinda 2 L;Sorbete Letelier;1790.0;1790.0;1790.0;;;;volume;2000.0;;;0.895;;;Bebidas Regulares;5.0;https://www.jumbo.cl/bebida-sorbete-letelier-2-l-guinda/p
Bebida gaseosa tradicional;1.5 L a 3 L;jumbo;134450;Bebida Coca Cola retornable 2 L + Envase;Coca-Cola;2050.0;2050.0;2050.0;;;;volume;2000.0;;;1.025;;;Bebidas Retornables;5.0;https://www.jumbo.cl/bebida-coca-cola-retornable-2-l-envase/p
Bebida gaseosa tradicional;1.5 L a 3 L;jumbo;134459;Bebida Coca Cola retornable 3 L + Envase;Coca-Cola;2690.0;2690.0;2690.0;;;;volume;3000.0;;;0.8966666666666666;;;Bebidas Retornables;5.0;https://www.jumbo.cl/bebida-coca-cola-retornable-3-l-envase/p
Bebida gaseosa tradicional;1.5 L a 3 L;jumbo;134458;Bebida Sprite retornable 3 L + Envase;Sprite;2690.0;2690.0;2690.0;;;;volume;3000.0;;;0.8966666666666666;;;Bebidas Retornables;5.0;https://www.jumbo.cl/bebida-sprite-retornable-3-l-envase/p
Bebida gaseosa tradicional;1.5 L a 3 L;jumbo;426;Bebida Pap 3 L;Pap;2990.0;2990.0;2990.0;;;;volume;3000.0;;;0.9966666666666667;;;Bebidas Regulares;5.0;https://www.jumbo.cl/bebida-pap-3-l-botella-desechable/p
Bebida gaseosa tradicional;1.5 L a 3 L;lider;dom_32;Bebida Original Botella, 1500 ml;;1450.0;1450.0;967.0;;;;volume;1500.0;;;0.9666666666666667;;Bebidas > Regulares;;5.0;https://super.lider.cl/ip/bebidas/00780162001451
Bebida gaseosa tradicional;1.5 L a 3 L;lider;dom_4;Bebida Sabor Piña Botella, 2500 ml;;1750.0;1750.0;700.0;;;;volume;2500.0;;;0.7;;Bebidas > Retornables;;5.0;https://super.lider.cl/ip/bebidas/00780162000188
Bebida gaseosa tradicional;1.5 L a 3 L;lider;dom_5;Bebida Original Botella Retornable, 2 L;;1950.0;1950.0;975.0;;;;volume;2000.0;;;0.975;;Bebidas > Retornables;;5.0;https://super.lider.cl/ip/bebidas/00780161023763
Bebida gaseosa tradicional;1.5 L a 3 L;lider;dom_11;Bebida Naranja Original Botella Retornable, 2 L;;1950.0;1950.0;975.0;;;;volume;2000.0;;;0.975;;Bebidas > Retornables;;5.0;https://super.lider.cl/ip/bebidas/00780161000228
Bebida gaseosa tradicional;1.5 L a 3 L;lider;dom_14;Bebida Limón Original Botella Retornable, 2 L;;1950.0;1950.0;975.0;;;;volume;2000.0;;;0.975;;Bebidas > Retornables;;5.0;https://super.lider.cl/ip/bebidas/00780161000528
Bebida gaseosa tradicional;1.5 L a 3 L;unimarc;471;Bebida Coca Cola retornable 2 L + envase;Coca Cola;1990.0;1990.0;1990.0;;litro;1 un;volume;2000.0;;;0.995;;Bebidas;Bebidas regulares;5.0;https://www.unimarc.cl/beb-coca-cola-2-l-retorn/p
Bebida gaseosa tradicional;1.5 L a 3 L;unimarc;3611;Bebida Sprite retornable 2 L + envase;Sprite;1990.0;1990.0;1990.0;;litro;1 un;volume;2000.0;;;0.995;;Bebidas;Bebidas regulares;5.0;https://www.unimarc.cl/sprite-retornable-2-lt/p
Bebida gaseosa tradicional;1.5 L a 3 L;unimarc;13268;Bebida Pap retornable 2 L + envase;Pap;2250.0;2250.0;1590.0;15900.0;litro;1 un;volume;2000.0;;;1.125;;Bebidas;Bebidas regulares;5.0;https://www.unimarc.cl/pap-retornable-2-lt/p
Bebida gaseosa tradicional;1.5 L a 3 L;unimarc;12313;Bebida Bilz retornable 2 L + envase;Bilz;2250.0;2250.0;1590.0;15900.0;litro;1 un;volume;2000.0;;;1.125;;Bebidas;Bebidas regulares;5.0;https://www.unimarc.cl/bilz-retornable-2-lt/p
Bebida gaseosa tradicional;1.5 L a 3 L;unimarc;13269;Bebida Limón soda retornable 2 L + envase;Limon Soda;2250.0;2250.0;1590.0;15900.0;litro;1 un;volume;2000.0;;;1.125;;Bebidas;Bebidas regulares;5.0;https://www.unimarc.cl/limon-soda-retornable-2-lt/p
Jugo líquido;1 litro;jumbo;14887;Sucedáneo Jugo Limón Pica Traverso 1 L;Traverso;2390.0;2390.0;2390.0;;;;volume;1000.0;;;2.39;;;Vinagres y Sucedáneos;8.0;https://www.jumbo.cl/sucedaneo-de-jugo-de-limon-de-pica-traverso-1-l/p
Jugo líquido;1 litro;jumbo;3429;Sucedáneo Jugo Limón Traverso 1 L;Traverso;2490.0;2490.0;1950.0;;;;volume;1000.0;;;2.49;;;Vinagres y Sucedáneos;8.0;https://www.jumbo.cl/sucedaneo-de-jugo-de-limon-traverso-botella-1-l/p
Jugo líquido;1 litro;jumbo;88753;Jugo Guallarauco Naranja 0% Azúcar Añadida 1 L;Guallarauco;2690.0;2690.0;2450.0;;;;volume;1000.0;;;2.69;;;Jugos y Néctar;8.0;https://www.jumbo.cl/jugo-guallarauco-naranja-1-lt/p
Jugo líquido;1 litro;jumbo;88753;Jugo Guallarauco Naranja 0% Azúcar Añadida 1 L;Guallarauco;2690.0;2690.0;2450.0;;;;volume;1000.0;;;2.69;;;Jugos (Mostrar todo);8.0;https://www.jumbo.cl/jugo-guallarauco-naranja-1-lt/p
Jugo líquido;1 litro;jumbo;596;Jugo Selección Watt's Naranja Valencia 1 L;Watt's;3050.0;3050.0;2190.0;;;;volume;1000.0;;;3.05;;;Jugos y Néctar;8.0;https://www.jumbo.cl/jugo-watts-1-l-seleccion-naranja-valencia/p
Jugo líquido;1 litro;lider;dom_19;Jugo de Manzana Caja, 1 L;;1450.0;1450.0;1450.0;;;;volume;1000.0;;;1.45;;Jugos > Líquidos;;8.0;https://super.lider.cl/ip/jugos/00060538892645
Jugo líquido;1 litro;lider;dom_8;Sucedáneo De Jugo De Limón, 1 L;;1790.0;1790.0;1790.0;;;;volume;1000.0;;;1.79;;Aceites y Aderezos > Vinagres y Sucedáneos;;8.0;https://super.lider.cl/ip/aceites-y-aderezos/00780235100155
Jugo líquido;1 litro;lider;dom_37;Jugo Manzana Botella, 1 L;;3890.0;3890.0;3890.0;;;;volume;1000.0;;;3.89;;Jugos > Líquidos;;8.0;https://super.lider.cl/ip/jugos/00780283210111
Jugo líquido;1 litro;lider;dom_41;Jugo De Manzana Verde 100% Puro Botella, 1000 ml;;3890.0;3890.0;3890.0;;;;volume;1000.0;;;3.89;;Jugos > Líquidos;;8.0;https://super.lider.cl/ip/jugos/00780283200014
Jugo líquido;1 litro;lider;dom_6;Jugo Natural Fresco Piña, 1 L;;4590.0;4590.0;4590.0;;;;volume;1000.0;;;4.59;;Refrigerados > Jugos 100;;8.0;https://super.lider.cl/ip/refrigerados/00780281005312
Jugo líquido;1 litro;unimarc;19;Sucedáneo jugo de limón Traverso 1 L;Traverso;2490.0;2490.0;2490.0;;litro;1 un;volume;1000.0;;;2.49;;Aceite y aliños;Sucedáneo;8.0;https://www.unimarc.cl/sucedaneo-de-jugo-de-limon-traverso-1-l/p
Jugo líquido;1 litro;unimarc;80586;Jugo Vivo 100% jugo de fruta de manzana 1 L;Vivo;2990.0;2990.0;2990.0;;litro;1 un;volume;1000.0;;;2.99;;Jugos;Jugos frescos;8.0;https://www.unimarc.cl/jugo-100-jugo-fruta-vivo-1-lt-manzana/p
Jugo líquido;1 litro;unimarc;80585;Jugo Vivo 100% jugo de pera 1 L;Vivo;2990.0;2990.0;2990.0;;litro;1 un;volume;1000.0;;;2.99;;Jugos;Jugos frescos;8.0;https://www.unimarc.cl/jugo-100-jugo-fruta-vivo-1-lt-pera/p
Jugo líquido;1 litro;unimarc;71387;Jugo Guallarauco naranja 0% azúcar añadida botella 1 L;Guallarauco;3630.0;3630.0;3000.0;30000.0;litro;1 un;volume;1000.0;;;3.63;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/jugo-guallarauco-1lt-naranja/p
Jugo líquido;1 litro;unimarc;13638;Jugo Afe manzana roja botella 1 L;Afe;4390.0;4390.0;4390.0;;litro;1 un;volume;1000.0;;;4.39;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/jugo-100-puro-afe-1-lt-manzana/p
Néctar líquido;1 litro;jumbo;89088;Néctar Guallarauco Mango, Piña y Naranja 0% Azúcar Añadida 1 L;Guallarauco;2690.0;2690.0;2450.0;;;;volume;1000.0;;;2.69;;;Jugos y Néctar;8.0;https://www.jumbo.cl/jugo-nectar-mango-pina-naranja-1-l/p
Néctar líquido;1 litro;jumbo;89088;Néctar Guallarauco Mango, Piña y Naranja 0% Azúcar Añadida 1 L;Guallarauco;2690.0;2690.0;2450.0;;;;volume;1000.0;;;2.69;;;Jugos (Mostrar todo);8.0;https://www.jumbo.cl/jugo-nectar-mango-pina-naranja-1-l/p
Néctar líquido;1 litro;lider;dom_10;Néctar Sabor Manzana Caja, 1 L;;1250.0;1250.0;1250.0;;;;volume;1000.0;;;1.25;;Refrigerados > Jugos Nectares;;8.0;https://super.lider.cl/ip/refrigerados/00780257522635
Néctar líquido;1 litro;lider;dom_11;Néctar Sabor Piña Caja, 1 L;;1250.0;1250.0;1250.0;;;;volume;1000.0;;;1.25;;Refrigerados > Jugos Nectares;;8.0;https://super.lider.cl/ip/refrigerados/00780257522632
Néctar líquido;1 litro;lider;dom_15;Néctar Sabor Durazno Caja, 1 L;;1250.0;1250.0;1250.0;;;;volume;1000.0;;;1.25;;Refrigerados > Jugos Nectares;;8.0;https://super.lider.cl/ip/refrigerados/00780257522633
Néctar líquido;1 litro;lider;dom_18;Néctar Sabor Mango Botella, 1 L;;3190.0;3190.0;3190.0;;;;volume;1000.0;;;3.19;;Jugos > Líquidos;;8.0;https://super.lider.cl/ip/jugos/00780390800617
Néctar líquido;1 litro;lider;dom_20;Néctar Naranja Botella, 1 L;;3190.0;3190.0;3190.0;;;;volume;1000.0;;;3.19;;Jugos > Líquidos;;8.0;https://super.lider.cl/ip/jugos/00780390800619
Néctar líquido;1 litro;unimarc;7295;Néctar Soprole naranja 1 L;Soprole;970.0;970.0;970.0;;litro;1 un;volume;1000.0;;;0.97;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/nectar-soprole-1-lt-naranja/p
Néctar líquido;1 litro;unimarc;7293;Néctar Soprole piña 1 L;Soprole;970.0;970.0;970.0;;litro;1 un;volume;1000.0;;;0.97;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/nectar-soprole-1-lt-pina/p
Néctar líquido;1 litro;unimarc;39712;Néctar Vivo piña 1 L;Vivo;1350.0;1350.0;1350.0;;litro;1 un;volume;1000.0;;;1.35;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/nectar-vivo-pina-1-lt/p
Néctar líquido;1 litro;unimarc;36207;Néctar Vivo manzana 1 L;Vivo;1350.0;1350.0;1350.0;;litro;1 un;volume;1000.0;;;1.35;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/nectar-vivo-manzana-1-lt/p
Néctar líquido;1 litro;unimarc;39713;Néctar Vivo durazno 1 L;Vivo;1350.0;1350.0;1350.0;;litro;1 un;volume;1000.0;;;1.35;;Jugos;Jugos y néctares;8.0;https://www.unimarc.cl/nectar-vivo-durazno-1-lt/p
Chocolate;barra economica;jumbo;126748;Chocolate Confitados Chubi 90 g;Arcor;1190.0;1190.0;1000.0;;;;mass;90.0;;;13.222222222222221;;;Chocolates y Tentaciones;5.0;https://www.jumbo.cl/chubi-doypack-90gr-1959624/p
Chocolate;barra economica;jumbo;126758;Maní Confitado Tifany´S Max Bañadp Chocolate 90 g;Arcor;1190.0;1190.0;1000.0;;;;mass;90.0;;;13.222222222222221;;;Chocolates y Tentaciones;5.0;https://www.jumbo.cl/tifany-doypack-90gr-1959636/p
Chocolate;barra economica;jumbo;134605;Chocolate de Leche Bon O Bon 75 g;Bon O Bon;1290.0;1290.0;1290.0;;;;mass;75.0;;;17.2;;;Bombones y Trufas;5.0;https://www.jumbo.cl/bolsa-bob-leche-90gr-1989445/p
Chocolate;barra economica;jumbo;137198;Chocolate Blanco Bon O Bon 75 g;Bon O Bon;1290.0;1290.0;1290.0;;;;mass;75.0;;;17.2;;;Bombones y Trufas;5.0;https://www.jumbo.cl/bolsa-bob-blanco-90gr-1998576/p
Chocolate;barra economica;jumbo;134605;Chocolate de Leche Bon O Bon 75 g;Bon O Bon;1290.0;1290.0;1290.0;;;;mass;75.0;;;17.2;;;Chocolates (Mostrar todo);5.0;https://www.jumbo.cl/bolsa-bob-leche-90gr-1989445/p
Chocolate;barra economica;lider;4000042206;Barra De Chocolate Con Leche Y Caramelo, 48 g;;1350.0;1350.0;1350.0;;;;mass;48.0;;;28.125;;Chocolates > Chocolates;;5.0;https://super.lider.cl/ip/variedad/00004000042206
Chocolate;barra economica;lider;780462833028;Cuchuflí Chocolate 5Un, 75 g;;1490.0;1490.0;1490.0;;;;mass;75.0;;;19.866666666666667;;Fruta Colación > Bizcochos;;5.0;https://super.lider.cl/ip/pasteleria/00780462833028
Chocolate;barra economica;lider;dom_15;Cuchuflí Chocolate 5Un, 75 g;;1490.0;1490.0;1490.0;;;;mass;75.0;;;19.866666666666667;;Pastelería > Dulces Artesanales;;5.0;https://super.lider.cl/ip/pasteleria/00780462833028
Chocolate;barra economica;lider;789100024876;Chocolate Kit Kat 4 Fingers Milk, 42 g;;1990.0;1990.0;56.0;;;;mass;42.0;;;47.38095238095238;;Chocolates > Chocolates;;5.0;https://super.lider.cl/ip/variedad/00789100024876
Chocolate;barra economica;lider;780221511082;Huevitos de Chocolate Rellenos Pascua, 126 g;;2000.0;2000.0;2000.0;;;;mass;126.0;;;15.873015873015873;;Chocolates > Chocolates;;5.0;https://super.lider.cl/ip/variedad/00780221511082
Chocolate;barra economica;unimarc;10334;Chocolate Capri relleno sabor almendra 30 g;Capri;650.0;650.0;650.0;;Kg;1 un;mass;30.0;;;21.666666666666668;;Chocolates y confites;Chocolates;5.0;https://www.unimarc.cl/chocolate-almendra-fondant-nestle-30gr/p
Chocolate;barra economica;unimarc;76186;Chocolate Capri sabor frutilla 30 g;Capri;650.0;650.0;650.0;;Kg;1 un;mass;30.0;;;21.666666666666668;;Chocolates y confites;Chocolates;5.0;https://www.unimarc.cl/chocolate-fondant-nestle-30-gr-frutilla/p
Chocolate;barra economica;unimarc;86472;Yoghurt sin lactosa Soprole chocolate y almendras 155 g;Soprole;670.0;670.0;670.0;;Kg;1 un;mass;155.0;;;4.32258064516129;;Yoghurt;Probióticos y funcionales;5.0;https://www.unimarc.cl/soprole-zerolacto-choco-almendras-155g/p
Chocolate;barra economica;unimarc;73650;Chocolate Hobby relleno caramelo 35 g;Hobby;760.0;760.0;760.0;;Kg;1 un;mass;35.0;;;21.714285714285715;;Chocolates y confites;Chocolates;5.0;https://www.unimarc.cl/chocolate-rell-caramelo-hobby-35-gr/p
Chocolate;barra economica;unimarc;91468;Chocolate Rocklets confitado 30 g;Rocklets;790.0;790.0;790.0;;Kg;1 un;mass;30.0;;;26.333333333333332;;Chocolates y confites;Chocolates;5.0;https://www.unimarc.cl/chocolate-confitado-rocklets-30-gr/p
Papas fritas;snack 100 g a 350 g;jumbo;159022;Papas Fritas Lay's Switch Sabor a Queso y Chile 180 g;Lay's;1990.0;1990.0;1990.0;;;;mass;180.0;;;11.055555555555555;;;Papas Fritas;5.0;https://www.jumbo.cl/papas-fritas-lay-s-switch-sabor-a-queso-y-chile-180-g/p
Papas fritas;snack 100 g a 350 g;jumbo;137956;Papas Fritas Marco Polo Caseras 200 g;Marco Polo;1990.0;1990.0;1590.0;;;;mass;200.0;;;9.95;;;Papas Fritas;5.0;https://www.jumbo.cl/papas-fritas-caseras-marco-polo-200g-1998288/p
Papas fritas;snack 100 g a 350 g;jumbo;139054;Papas Fritas Marco Polo Crema Ciboulette 180 g;Marco Polo;2040.0;2040.0;2040.0;;;;mass;180.0;;;11.333333333333334;;;Papas Fritas;5.0;https://www.jumbo.cl/pf-marco-polo-crema-ciboulette-180-gr-2002058/p
Papas fritas;snack 100 g a 350 g;jumbo;125978;Papas Fritas Buka Flow Corte Americano 200 g;Buka;2050.0;2050.0;1490.0;;;;mass;200.0;;;10.25;;;Papas Fritas;5.0;https://www.jumbo.cl/papas-fritas-flow-corte-americano-200-gr-1959308/p
Papas fritas;snack 100 g a 350 g;jumbo;3020;Papas Fritas Kryzpo Original 130 g;Kryzpo;2250.0;2250.0;1650.0;;;;mass;130.0;;;17.307692307692307;;;Papas Fritas;5.0;https://www.jumbo.cl/papas-fritas-kryzpo-140-g-sabor-original/p
Papas fritas;snack 100 g a 350 g;lider;dom_17;Papas Fritas Tarro Original, 130 g;;3000.0;3000.0;2190.0;;;;mass;130.0;;;23.076923076923077;;Snacks y Picoteo > Papas Fritas y Vegetales;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00780280053356
Papas fritas;snack 100 g a 350 g;lider;dom_35;Papas Fritas Tarro Queso, 130 g;;3000.0;3000.0;2190.0;;;;mass;130.0;;;23.076923076923077;;Snacks y Picoteo > Papas Fritas y Vegetales;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00780280053357
Papas fritas;snack 100 g a 350 g;lider;dom_11;Papas Fritas Corte Americano, 170 g;;5882.0;5882.0;1000.0;;;;mass;170.0;;;34.6;;Snacks y Picoteo > Papas Fritas y Vegetales;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00780242000865
Papas fritas;snack 100 g a 350 g;lider;dom_14;Papas Fritas Caseras, 170 g;;5882.0;5882.0;1000.0;;;;mass;170.0;;;34.6;;Snacks y Picoteo > Papas Fritas y Vegetales;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00780242000864
Papas fritas;snack 100 g a 350 g;lider;dom_2;Papas Fritas Corte Americano, 350 g;;6543.0;6543.0;600.0;;;;mass;350.0;;;18.694285714285716;;Snacks y Picoteo > Papas Fritas y Vegetales;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00780242000919
Papas fritas;snack 100 g a 350 g;unimarc;96205;Papas fritas Lays tipo americano 50 gr;Lays;990.0;990.0;990.0;;Kg;1 un;mass;50.0;;;19.8;;Cóctel y snacks;Papas fritas;5.0;https://www.unimarc.cl/papas-fritas-t-americano-lays-50-gr/p
